"train/global_step","translategemma-4b-darija-en-v5 - train/loss","translategemma-4b-darija-en-v5 - train/loss__MIN","translategemma-4b-darija-en-v5 - train/loss__MAX","translategemma-4b-darija-en-v5 - _step","translategemma-4b-darija-en-v5 - _step__MIN","translategemma-4b-darija-en-v5 - _step__MAX"
"4160","0.46715264320373534","0.46715264320373534","0.46715264320373534","922","922","922"
"4165","0.48860759735107423","0.48860759735107423","0.48860759735107423","923","923","923"
"4170","0.5029502391815186","0.5029502391815186","0.5029502391815186","924","924","924"
"4175","0.5438130378723145","0.5438130378723145","0.5438130378723145","925","925","925"
"4180","0.48650546073913575","0.48650546073913575","0.48650546073913575","926","926","926"
"4185","0.5274642467498779","0.5274642467498779","0.5274642467498779","927","927","927"
"4190","0.4902180671691895","0.4902180671691895","0.4902180671691895","928","928","928"
"4195","0.48352689743041993","0.48352689743041993","0.48352689743041993","929","929","929"
"4200","0.5000099658966064","0.5000099658966064","0.5000099658966064","931","931","931"
"4205","0.4900069713592529","0.4900069713592529","0.4900069713592529","932","932","932"
"4210","0.5204855918884277","0.5204855918884277","0.5204855918884277","933","933","933"
"4215","0.48105697631835936","0.48105697631835936","0.48105697631835936","934","934","934"
"4220","0.5022270202636718","0.5022270202636718","0.5022270202636718","935","935","935"
"4225","0.4739398956298828","0.4739398956298828","0.4739398956298828","936","936","936"
"4230","0.48424501419067384","0.48424501419067384","0.48424501419067384","937","937","937"
"4235","0.5267884731292725","0.5267884731292725","0.5267884731292725","938","938","938"
"4240","0.5021374702453614","0.5021374702453614","0.5021374702453614","939","939","939"
"4245","0.5309028148651123","0.5309028148651123","0.5309028148651123","940","940","940"
"4250","0.4583244323730469","0.4583244323730469","0.4583244323730469","942","942","942"
"4255","0.5142286777496338","0.5142286777496338","0.5142286777496338","943","943","943"
"4260","0.47659711837768554","0.47659711837768554","0.47659711837768554","944","944","944"
"4265","0.4981980323791504","0.4981980323791504","0.4981980323791504","945","945","945"
"4270","0.4809571743011475","0.4809571743011475","0.4809571743011475","946","946","946"
"4275","0.5293604373931885","0.5293604373931885","0.5293604373931885","947","947","947"
"4280","0.4848805904388428","0.4848805904388428","0.4848805904388428","948","948","948"
"4285","0.5275434017181396","0.5275434017181396","0.5275434017181396","949","949","949"
"4290","0.4784975528717041","0.4784975528717041","0.4784975528717041","950","950","950"
"4295","0.49775943756103513","0.49775943756103513","0.49775943756103513","951","951","951"
"4300","0.4839867115020752","0.4839867115020752","0.4839867115020752","953","953","953"
"4305","0.5061238765716553","0.5061238765716553","0.5061238765716553","954","954","954"
"4310","0.5120918273925781","0.5120918273925781","0.5120918273925781","955","955","955"
"4315","0.4985374927520752","0.4985374927520752","0.4985374927520752","956","956","956"
"4320","0.46959848403930665","0.46959848403930665","0.46959848403930665","957","957","957"
"4325","0.44776129722595215","0.44776129722595215","0.44776129722595215","958","958","958"
"4330","0.4905373573303223","0.4905373573303223","0.4905373573303223","959","959","959"
"4335","0.48611130714416506","0.48611130714416506","0.48611130714416506","960","960","960"
"4340","0.5044437408447265","0.5044437408447265","0.5044437408447265","961","961","961"
"4345","0.5132014274597168","0.5132014274597168","0.5132014274597168","962","962","962"
"4350","0.47968130111694335","0.47968130111694335","0.47968130111694335","964","964","964"
"4355","0.49265565872192385","0.49265565872192385","0.49265565872192385","965","965","965"
"4360","0.4664034366607666","0.4664034366607666","0.4664034366607666","966","966","966"
"4365","0.5049157619476319","0.5049157619476319","0.5049157619476319","967","967","967"
"4370","0.5332035064697266","0.5332035064697266","0.5332035064697266","968","968","968"
"4375","0.509744119644165","0.509744119644165","0.509744119644165","969","969","969"
"4380","0.4583096504211426","0.4583096504211426","0.4583096504211426","970","970","970"
"4385","0.4557140350341797","0.4557140350341797","0.4557140350341797","971","971","971"
"4390","0.49464974403381345","0.49464974403381345","0.49464974403381345","972","972","972"
"4395","0.5119527339935303","0.5119527339935303","0.5119527339935303","973","973","973"
"4400","0.4987077236175537","0.4987077236175537","0.4987077236175537","975","975","975"
"4405","0.4814800262451172","0.4814800262451172","0.4814800262451172","976","976","976"
"4410","0.47986249923706054","0.47986249923706054","0.47986249923706054","977","977","977"
"4415","0.5028427124023438","0.5028427124023438","0.5028427124023438","978","978","978"
"4420","0.49424057006835936","0.49424057006835936","0.49424057006835936","979","979","979"
"4425","0.4801515579223633","0.4801515579223633","0.4801515579223633","980","980","980"
"4430","0.4984807014465332","0.4984807014465332","0.4984807014465332","981","981","981"
"4435","0.5102374076843261","0.5102374076843261","0.5102374076843261","982","982","982"
"4440","0.5041182518005372","0.5041182518005372","0.5041182518005372","983","983","983"
"4445","0.49608521461486815","0.49608521461486815","0.49608521461486815","984","984","984"
"4450","0.46186304092407227","0.46186304092407227","0.46186304092407227","986","986","986"
"4455","0.47024192810058596","0.47024192810058596","0.47024192810058596","987","987","987"
"4460","0.48744401931762693","0.48744401931762693","0.48744401931762693","988","988","988"
"4465","0.5012709140777588","0.5012709140777588","0.5012709140777588","989","989","989"
"4470","0.45799574851989744","0.45799574851989744","0.45799574851989744","990","990","990"
"4475","0.48423991203308103","0.48423991203308103","0.48423991203308103","991","991","991"
"4480","0.4936212539672852","0.4936212539672852","0.4936212539672852","992","992","992"
"4485","0.4826479911804199","0.4826479911804199","0.4826479911804199","993","993","993"
"4490","0.5027013778686523","0.5027013778686523","0.5027013778686523","994","994","994"
"4495","0.4963944435119629","0.4963944435119629","0.4963944435119629","995","995","995"
"4500","0.4828070640563965","0.4828070640563965","0.4828070640563965","997","997","997"
"4505","0.4747944355010986","0.4747944355010986","0.4747944355010986","998","998","998"
"4510","0.4981531620025635","0.4981531620025635","0.4981531620025635","999","999","999"
"4515","0.5171849727630615","0.5171849727630615","0.5171849727630615","1000","1000","1000"
"4520","0.5017638683319092","0.5017638683319092","0.5017638683319092","1001","1001","1001"
"4525","0.5155981540679931","0.5155981540679931","0.5155981540679931","1002","1002","1002"
"4530","0.46440587043762205","0.46440587043762205","0.46440587043762205","1003","1003","1003"
"4535","0.4944979190826416","0.4944979190826416","0.4944979190826416","1004","1004","1004"
"4540","0.49548888206481934","0.49548888206481934","0.49548888206481934","1005","1005","1005"
"4545","0.482973575592041","0.482973575592041","0.482973575592041","1006","1006","1006"
"4550","0.4767455577850342","0.4767455577850342","0.4767455577850342","1008","1008","1008"
"4555","0.5023264408111572","0.5023264408111572","0.5023264408111572","1009","1009","1009"
"4560","0.4998581886291504","0.4998581886291504","0.4998581886291504","1010","1010","1010"
"4565","0.5140187740325928","0.5140187740325928","0.5140187740325928","1011","1011","1011"
"4570","0.49088473320007325","0.49088473320007325","0.49088473320007325","1012","1012","1012"
"4575","0.4946248531341553","0.4946248531341553","0.4946248531341553","1013","1013","1013"
"4580","0.4733748435974121","0.4733748435974121","0.4733748435974121","1014","1014","1014"
"4585","0.4997697353363037","0.4997697353363037","0.4997697353363037","1015","1015","1015"
"4590","0.4832117557525635","0.4832117557525635","0.4832117557525635","1016","1016","1016"
"4595","0.5338189601898193","0.5338189601898193","0.5338189601898193","1017","1017","1017"
"4600","0.4830333232879639","0.4830333232879639","0.4830333232879639","1019","1019","1019"
"4605","0.49225797653198244","0.49225797653198244","0.49225797653198244","1020","1020","1020"
"4610","0.5422988414764405","0.5422988414764405","0.5422988414764405","1021","1021","1021"
"4615","0.4895751953125","0.4895751953125","0.4895751953125","1022","1022","1022"
"4620","0.49435887336730955","0.49435887336730955","0.49435887336730955","1023","1023","1023"
"4625","0.44835786819458007","0.44835786819458007","0.44835786819458007","1024","1024","1024"
"4630","0.5389365673065185","0.5389365673065185","0.5389365673065185","1025","1025","1025"
"4635","0.48687214851379396","0.48687214851379396","0.48687214851379396","1026","1026","1026"
"4640","0.4563751220703125","0.4563751220703125","0.4563751220703125","1027","1027","1027"
"4645","0.5137095928192139","0.5137095928192139","0.5137095928192139","1028","1028","1028"
"4650","0.5355821132659913","0.5355821132659913","0.5355821132659913","1030","1030","1030"
"4655","0.46508111953735354","0.46508111953735354","0.46508111953735354","1031","1031","1031"
"4660","0.4903548240661621","0.4903548240661621","0.4903548240661621","1032","1032","1032"
"4665","0.4812044143676758","0.4812044143676758","0.4812044143676758","1033","1033","1033"
"4670","0.5104392051696778","0.5104392051696778","0.5104392051696778","1034","1034","1034"
"4675","0.4865861415863037","0.4865861415863037","0.4865861415863037","1035","1035","1035"
"4680","0.49435768127441404","0.49435768127441404","0.49435768127441404","1036","1036","1036"
"4685","0.5184031009674073","0.5184031009674073","0.5184031009674073","1037","1037","1037"
"4690","0.5016231060028076","0.5016231060028076","0.5016231060028076","1038","1038","1038"
"4695","0.48905272483825685","0.48905272483825685","0.48905272483825685","1039","1039","1039"
"4700","0.4862405300140381","0.4862405300140381","0.4862405300140381","1041","1041","1041"
"4705","0.47991552352905276","0.47991552352905276","0.47991552352905276","1042","1042","1042"
"4710","0.49484028816223147","0.49484028816223147","0.49484028816223147","1043","1043","1043"
"4715","0.4429290294647217","0.4429290294647217","0.4429290294647217","1044","1044","1044"
"4720","0.4991596221923828","0.4991596221923828","0.4991596221923828","1045","1045","1045"
"4725","0.4811380863189697","0.4811380863189697","0.4811380863189697","1046","1046","1046"
"4730","0.4690298557281494","0.4690298557281494","0.4690298557281494","1047","1047","1047"
"4735","0.49700131416320803","0.49700131416320803","0.49700131416320803","1048","1048","1048"
"4740","0.47871599197387693","0.47871599197387693","0.47871599197387693","1049","1049","1049"
"4745","0.5011022567749024","0.5011022567749024","0.5011022567749024","1050","1050","1050"
"4750","0.4892327308654785","0.4892327308654785","0.4892327308654785","1052","1052","1052"
"4755","0.45461039543151854","0.45461039543151854","0.45461039543151854","1053","1053","1053"
"4760","0.4657874584197998","0.4657874584197998","0.4657874584197998","1054","1054","1054"
"4765","0.5012684345245362","0.5012684345245362","0.5012684345245362","1055","1055","1055"
"4770","0.4535727024078369","0.4535727024078369","0.4535727024078369","1056","1056","1056"
"4775","0.5022634029388428","0.5022634029388428","0.5022634029388428","1057","1057","1057"
"4780","0.48354253768920896","0.48354253768920896","0.48354253768920896","1058","1058","1058"
"4785","0.486312198638916","0.486312198638916","0.486312198638916","1059","1059","1059"
"4790","0.49961323738098146","0.49961323738098146","0.49961323738098146","1060","1060","1060"
"4795","0.48532752990722655","0.48532752990722655","0.48532752990722655","1061","1061","1061"
"4800","0.46349849700927737","0.46349849700927737","0.46349849700927737","1063","1063","1063"
"4805","0.49335379600524903","0.49335379600524903","0.49335379600524903","1064","1064","1064"
"4810","0.4804059028625488","0.4804059028625488","0.4804059028625488","1065","1065","1065"
"4815","0.4806718349456787","0.4806718349456787","0.4806718349456787","1066","1066","1066"
"4820","0.5049378871917725","0.5049378871917725","0.5049378871917725","1067","1067","1067"
"4825","0.5117403984069824","0.5117403984069824","0.5117403984069824","1068","1068","1068"
"4830","0.4850930213928223","0.4850930213928223","0.4850930213928223","1069","1069","1069"
"4835","0.5175206184387207","0.5175206184387207","0.5175206184387207","1070","1070","1070"
"4840","0.4661391258239746","0.4661391258239746","0.4661391258239746","1071","1071","1071"
"4845","0.4839613437652588","0.4839613437652588","0.4839613437652588","1072","1072","1072"
"4850","0.48514552116394044","0.48514552116394044","0.48514552116394044","1074","1074","1074"
"4855","0.4928070068359375","0.4928070068359375","0.4928070068359375","1075","1075","1075"
"4860","0.46047139167785645","0.46047139167785645","0.46047139167785645","1076","1076","1076"
"4865","0.46644768714904783","0.46644768714904783","0.46644768714904783","1077","1077","1077"
"4870","0.514537763595581","0.514537763595581","0.514537763595581","1078","1078","1078"
"4875","0.4670621395111084","0.4670621395111084","0.4670621395111084","1079","1079","1079"
"4880","0.4941070556640625","0.4941070556640625","0.4941070556640625","1080","1080","1080"
"4885","0.5148162841796875","0.5148162841796875","0.5148162841796875","1081","1081","1081"
"4890","0.44701619148254396","0.44701619148254396","0.44701619148254396","1082","1082","1082"
"4895","0.475022554397583","0.475022554397583","0.475022554397583","1083","1083","1083"
"4900","0.45367231369018557","0.45367231369018557","0.45367231369018557","1085","1085","1085"
"4905","0.4859574794769287","0.4859574794769287","0.4859574794769287","1086","1086","1086"
"4910","0.5011051654815674","0.5011051654815674","0.5011051654815674","1087","1087","1087"
"4915","0.4802215099334717","0.4802215099334717","0.4802215099334717","1088","1088","1088"
"4920","0.4990415096282959","0.4990415096282959","0.4990415096282959","1089","1089","1089"
"4925","0.5315297603607178","0.5315297603607178","0.5315297603607178","1090","1090","1090"
"4930","0.49195280075073244","0.49195280075073244","0.49195280075073244","1091","1091","1091"
"4935","0.4679758548736572","0.4679758548736572","0.4679758548736572","1092","1092","1092"
"4940","0.47539167404174804","0.47539167404174804","0.47539167404174804","1093","1093","1093"
"4945","0.49711289405822756","0.49711289405822756","0.49711289405822756","1094","1094","1094"
"4950","0.45038580894470215","0.45038580894470215","0.45038580894470215","1096","1096","1096"
"4955","0.4919640064239502","0.4919640064239502","0.4919640064239502","1097","1097","1097"
"4960","0.48451600074768064","0.48451600074768064","0.48451600074768064","1098","1098","1098"
"4965","0.5024545192718506","0.5024545192718506","0.5024545192718506","1099","1099","1099"
"4970","0.5330352783203125","0.5330352783203125","0.5330352783203125","1100","1100","1100"
"4975","0.44937801361083984","0.44937801361083984","0.44937801361083984","1101","1101","1101"
"4980","0.4963230133056641","0.4963230133056641","0.4963230133056641","1102","1102","1102"
"4985","0.5216979503631591","0.5216979503631591","0.5216979503631591","1103","1103","1103"
"4990","0.517612361907959","0.517612361907959","0.517612361907959","1104","1104","1104"
"4995","0.49176459312438964","0.49176459312438964","0.49176459312438964","1105","1105","1105"
"5000","0.49462141990661623","0.49462141990661623","0.49462141990661623","1107","1107","1107"
"5005","0.4721334934234619","0.4721334934234619","0.4721334934234619","1109","1109","1109"
"5010","0.49096126556396485","0.49096126556396485","0.49096126556396485","1110","1110","1110"
"5015","0.46284914016723633","0.46284914016723633","0.46284914016723633","1111","1111","1111"
"5020","0.4651188850402832","0.4651188850402832","0.4651188850402832","1112","1112","1112"
"5025","0.4952603816986084","0.4952603816986084","0.4952603816986084","1113","1113","1113"
"5030","0.5256618976593017","0.5256618976593017","0.5256618976593017","1114","1114","1114"
"5035","0.46067538261413576","0.46067538261413576","0.46067538261413576","1115","1115","1115"
"5040","0.4908140659332275","0.4908140659332275","0.4908140659332275","1116","1116","1116"
"5045","0.5066827774047852","0.5066827774047852","0.5066827774047852","1117","1117","1117"
"5050","0.4726101875305176","0.4726101875305176","0.4726101875305176","1119","1119","1119"
"5055","0.49928841590881345","0.49928841590881345","0.49928841590881345","1120","1120","1120"
"5060","0.4612300395965576","0.4612300395965576","0.4612300395965576","1121","1121","1121"
"5065","0.4822533130645752","0.4822533130645752","0.4822533130645752","1122","1122","1122"
"5070","0.4452647686004639","0.4452647686004639","0.4452647686004639","1123","1123","1123"
"5075","0.463106632232666","0.463106632232666","0.463106632232666","1124","1124","1124"
"5080","0.4766571044921875","0.4766571044921875","0.4766571044921875","1125","1125","1125"
"5085","0.48282642364501954","0.48282642364501954","0.48282642364501954","1126","1126","1126"
"5090","0.46196861267089845","0.46196861267089845","0.46196861267089845","1127","1127","1127"
"5095","0.48691892623901367","0.48691892623901367","0.48691892623901367","1128","1128","1128"
"5100","0.49412965774536133","0.49412965774536133","0.49412965774536133","1130","1130","1130"
"5105","0.47547640800476076","0.47547640800476076","0.47547640800476076","1131","1131","1131"
"5110","0.5079927921295166","0.5079927921295166","0.5079927921295166","1132","1132","1132"
"5115","0.4917141437530518","0.4917141437530518","0.4917141437530518","1133","1133","1133"
"5120","0.46184353828430175","0.46184353828430175","0.46184353828430175","1134","1134","1134"
"5125","0.44039525985717776","0.44039525985717776","0.44039525985717776","1135","1135","1135"
"5130","0.4871079921722412","0.4871079921722412","0.4871079921722412","1136","1136","1136"
"5135","0.48621296882629395","0.48621296882629395","0.48621296882629395","1137","1137","1137"
"5140","0.5186060428619385","0.5186060428619385","0.5186060428619385","1138","1138","1138"
"5145","0.49828672409057617","0.49828672409057617","0.49828672409057617","1139","1139","1139"
"5150","0.46521773338317873","0.46521773338317873","0.46521773338317873","1141","1141","1141"
"5155","0.5158534049987793","0.5158534049987793","0.5158534049987793","1142","1142","1142"
"5160","0.48064165115356444","0.48064165115356444","0.48064165115356444","1143","1143","1143"
"5165","0.46210851669311526","0.46210851669311526","0.46210851669311526","1144","1144","1144"
"5170","0.4404055118560791","0.4404055118560791","0.4404055118560791","1145","1145","1145"
"5175","0.42910284996032716","0.42910284996032716","0.42910284996032716","1146","1146","1146"
"5180","0.5051124095916748","0.5051124095916748","0.5051124095916748","1147","1147","1147"
"5185","0.4716017723083496","0.4716017723083496","0.4716017723083496","1148","1148","1148"
"5190","0.4958182811737061","0.4958182811737061","0.4958182811737061","1149","1149","1149"
"5195","0.445451021194458","0.445451021194458","0.445451021194458","1150","1150","1150"
"5200","0.47984137535095217","0.47984137535095217","0.47984137535095217","1152","1152","1152"
"5205","0.49145026206970216","0.49145026206970216","0.49145026206970216","1153","1153","1153"
"5210","0.5036208629608154","0.5036208629608154","0.5036208629608154","1154","1154","1154"
"5215","0.4364177227020264","0.4364177227020264","0.4364177227020264","1155","1155","1155"
"5220","0.4755257606506348","0.4755257606506348","0.4755257606506348","1156","1156","1156"
"5225","0.5124706745147705","0.5124706745147705","0.5124706745147705","1157","1157","1157"
"5230","0.49354214668273927","0.49354214668273927","0.49354214668273927","1158","1158","1158"
"5235","0.46138567924499513","0.46138567924499513","0.46138567924499513","1159","1159","1159"
"5240","0.44083828926086427","0.44083828926086427","0.44083828926086427","1160","1160","1160"
"5245","0.4620503902435303","0.4620503902435303","0.4620503902435303","1161","1161","1161"
"5250","0.501965856552124","0.501965856552124","0.501965856552124","1163","1163","1163"
"5255","0.4927031993865967","0.4927031993865967","0.4927031993865967","1164","1164","1164"
"5260","0.48527979850769043","0.48527979850769043","0.48527979850769043","1165","1165","1165"
"5265","0.4706489086151123","0.4706489086151123","0.4706489086151123","1166","1166","1166"
"5270","0.4718027114868164","0.4718027114868164","0.4718027114868164","1167","1167","1167"
"5275","0.49224085807800294","0.49224085807800294","0.49224085807800294","1168","1168","1168"
"5280","0.49443564414978025","0.49443564414978025","0.49443564414978025","1169","1169","1169"
"5285","0.5317824840545654","0.5317824840545654","0.5317824840545654","1170","1170","1170"
"5290","0.5127589225769043","0.5127589225769043","0.5127589225769043","1171","1171","1171"
"5295","0.48734326362609864","0.48734326362609864","0.48734326362609864","1172","1172","1172"
"5300","0.4491677761077881","0.4491677761077881","0.4491677761077881","1174","1174","1174"
"5305","0.4477842807769775","0.4477842807769775","0.4477842807769775","1175","1175","1175"
"5310","0.439637565612793","0.439637565612793","0.439637565612793","1176","1176","1176"
"5315","0.49701509475708006","0.49701509475708006","0.49701509475708006","1177","1177","1177"
"5320","0.48668212890625","0.48668212890625","0.48668212890625","1178","1178","1178"
"5325","0.47536072731018064","0.47536072731018064","0.47536072731018064","1179","1179","1179"
"5330","0.4902155876159668","0.4902155876159668","0.4902155876159668","1180","1180","1180"
"5335","0.4747310638427734","0.4747310638427734","0.4747310638427734","1181","1181","1181"
"5340","0.4596443176269531","0.4596443176269531","0.4596443176269531","1182","1182","1182"
"5345","0.49399394989013673","0.49399394989013673","0.49399394989013673","1183","1183","1183"
"5350","0.45993518829345703","0.45993518829345703","0.45993518829345703","1185","1185","1185"
"5355","0.4663714408874512","0.4663714408874512","0.4663714408874512","1186","1186","1186"
"5360","0.49875574111938475","0.49875574111938475","0.49875574111938475","1187","1187","1187"
"5365","0.5221261501312255","0.5221261501312255","0.5221261501312255","1188","1188","1188"
"5370","0.4618799686431885","0.4618799686431885","0.4618799686431885","1189","1189","1189"
"5375","0.4970463752746582","0.4970463752746582","0.4970463752746582","1190","1190","1190"
"5380","0.4580845832824707","0.4580845832824707","0.4580845832824707","1191","1191","1191"
"5385","0.47147459983825685","0.47147459983825685","0.47147459983825685","1192","1192","1192"
"5390","0.457290506362915","0.457290506362915","0.457290506362915","1193","1193","1193"
"5395","0.46409006118774415","0.46409006118774415","0.46409006118774415","1194","1194","1194"
"5400","0.42382063865661623","0.42382063865661623","0.42382063865661623","1196","1196","1196"
"5405","0.5238796234130859","0.5238796234130859","0.5238796234130859","1197","1197","1197"
"5410","0.4919305324554443","0.4919305324554443","0.4919305324554443","1198","1198","1198"
"5415","0.5019571781158447","0.5019571781158447","0.5019571781158447","1199","1199","1199"
"5420","0.5055358409881592","0.5055358409881592","0.5055358409881592","1200","1200","1200"
"5425","0.46128435134887696","0.46128435134887696","0.46128435134887696","1201","1201","1201"
"5430","0.44930100440979004","0.44930100440979004","0.44930100440979004","1202","1202","1202"
"5435","0.46359858512878416","0.46359858512878416","0.46359858512878416","1203","1203","1203"
"5440","0.4897482395172119","0.4897482395172119","0.4897482395172119","1204","1204","1204"
"5445","0.47685418128967283","0.47685418128967283","0.47685418128967283","1205","1205","1205"
"5450","0.46704630851745604","0.46704630851745604","0.46704630851745604","1207","1207","1207"
"5455","0.47929997444152833","0.47929997444152833","0.47929997444152833","1208","1208","1208"
"5460","0.4602680206298828","0.4602680206298828","0.4602680206298828","1209","1209","1209"
"5465","0.4954226016998291","0.4954226016998291","0.4954226016998291","1210","1210","1210"
"5470","0.46245484352111815","0.46245484352111815","0.46245484352111815","1211","1211","1211"
"5475","0.43520822525024416","0.43520822525024416","0.43520822525024416","1212","1212","1212"
"5480","0.45960407257080077","0.45960407257080077","0.45960407257080077","1213","1213","1213"
"5485","0.4643842697143555","0.4643842697143555","0.4643842697143555","1214","1214","1214"
"5490","0.46629581451416013","0.46629581451416013","0.46629581451416013","1215","1215","1215"
"5495","0.4788020610809326","0.4788020610809326","0.4788020610809326","1216","1216","1216"
"5500","0.4965348243713379","0.4965348243713379","0.4965348243713379","1218","1218","1218"
"5505","0.44368896484375","0.44368896484375","0.44368896484375","1219","1219","1219"
"5510","0.4499626636505127","0.4499626636505127","0.4499626636505127","1220","1220","1220"
"5515","0.4602813720703125","0.4602813720703125","0.4602813720703125","1221","1221","1221"
"5520","0.4462433338165283","0.4462433338165283","0.4462433338165283","1222","1222","1222"
"5525","0.4869053840637207","0.4869053840637207","0.4869053840637207","1223","1223","1223"
"5530","0.4612562656402588","0.4612562656402588","0.4612562656402588","1224","1224","1224"
"5535","0.45588998794555663","0.45588998794555663","0.45588998794555663","1225","1225","1225"
"5540","0.4353902339935303","0.4353902339935303","0.4353902339935303","1226","1226","1226"
"5545","0.47784152030944826","0.47784152030944826","0.47784152030944826","1227","1227","1227"
"5550","0.4715458869934082","0.4715458869934082","0.4715458869934082","1229","1229","1229"
"5555","0.4950291633605957","0.4950291633605957","0.4950291633605957","1230","1230","1230"
"5560","0.4779958248138428","0.4779958248138428","0.4779958248138428","1231","1231","1231"
"5565","0.44862051010131837","0.44862051010131837","0.44862051010131837","1232","1232","1232"
"5570","0.43416948318481446","0.43416948318481446","0.43416948318481446","1233","1233","1233"
"5575","0.46632561683654783","0.46632561683654783","0.46632561683654783","1234","1234","1234"
"5580","0.4964620113372803","0.4964620113372803","0.4964620113372803","1235","1235","1235"
"5585","0.48546152114868163","0.48546152114868163","0.48546152114868163","1236","1236","1236"
"5590","0.4850482940673828","0.4850482940673828","0.4850482940673828","1237","1237","1237"
"5595","0.4768665313720703","0.4768665313720703","0.4768665313720703","1238","1238","1238"
"5600","0.4832479953765869","0.4832479953765869","0.4832479953765869","1240","1240","1240"
"5605","0.48183498382568357","0.48183498382568357","0.48183498382568357","1241","1241","1241"
"5610","0.4934860706329346","0.4934860706329346","0.4934860706329346","1242","1242","1242"
"5615","0.48658528327941897","0.48658528327941897","0.48658528327941897","1243","1243","1243"
"5620","0.4870744228363037","0.4870744228363037","0.4870744228363037","1244","1244","1244"
"5625","0.49664483070373533","0.49664483070373533","0.49664483070373533","1245","1245","1245"
"5630","0.4523017406463623","0.4523017406463623","0.4523017406463623","1246","1246","1246"
"5635","0.44945564270019533","0.44945564270019533","0.44945564270019533","1247","1247","1247"
"5640","0.4480157375335693","0.4480157375335693","0.4480157375335693","1248","1248","1248"
"5645","0.42932968139648436","0.42932968139648436","0.42932968139648436","1249","1249","1249"
"5650","0.4756293773651123","0.4756293773651123","0.4756293773651123","1251","1251","1251"
"5655","0.4512031078338623","0.4512031078338623","0.4512031078338623","1252","1252","1252"
"5660","0.44127163887023924","0.44127163887023924","0.44127163887023924","1253","1253","1253"
"5665","0.47145447731018064","0.47145447731018064","0.47145447731018064","1254","1254","1254"
"5670","0.45626306533813477","0.45626306533813477","0.45626306533813477","1255","1255","1255"
"5675","0.447310209274292","0.447310209274292","0.447310209274292","1256","1256","1256"
"5680","0.43834919929504396","0.43834919929504396","0.43834919929504396","1257","1257","1257"
"5685","0.4579282760620117","0.4579282760620117","0.4579282760620117","1258","1258","1258"
"5690","0.4643002986907959","0.4643002986907959","0.4643002986907959","1259","1259","1259"
"5695","0.4624129295349121","0.4624129295349121","0.4624129295349121","1260","1260","1260"
"5700","0.45722436904907227","0.45722436904907227","0.45722436904907227","1262","1262","1262"
"5705","0.47311625480651853","0.47311625480651853","0.47311625480651853","1263","1263","1263"
"5710","0.47751684188842775","0.47751684188842775","0.47751684188842775","1264","1264","1264"
"5715","0.45533294677734376","0.45533294677734376","0.45533294677734376","1265","1265","1265"
"5720","0.471842622756958","0.471842622756958","0.471842622756958","1266","1266","1266"
"5725","0.4719283103942871","0.4719283103942871","0.4719283103942871","1267","1267","1267"
"5730","0.4927018642425537","0.4927018642425537","0.4927018642425537","1268","1268","1268"
"5735","0.48020048141479493","0.48020048141479493","0.48020048141479493","1269","1269","1269"
"5740","0.45087261199951173","0.45087261199951173","0.45087261199951173","1270","1270","1270"
"5745","0.44440517425537107","0.44440517425537107","0.44440517425537107","1271","1271","1271"
"5750","0.46771240234375","0.46771240234375","0.46771240234375","1273","1273","1273"
"5755","0.4750513553619385","0.4750513553619385","0.4750513553619385","1274","1274","1274"
"5760","0.47737550735473633","0.47737550735473633","0.47737550735473633","1275","1275","1275"
"5765","0.46329340934753416","0.46329340934753416","0.46329340934753416","1276","1276","1276"
"5770","0.4540452480316162","0.4540452480316162","0.4540452480316162","1277","1277","1277"
"5775","0.48607964515686036","0.48607964515686036","0.48607964515686036","1278","1278","1278"
"5780","0.4442594051361084","0.4442594051361084","0.4442594051361084","1279","1279","1279"
"5785","0.438627290725708","0.438627290725708","0.438627290725708","1280","1280","1280"
"5790","0.4640529155731201","0.4640529155731201","0.4640529155731201","1281","1281","1281"
"5795","0.4918387413024902","0.4918387413024902","0.4918387413024902","1282","1282","1282"
"5800","0.4446629524230957","0.4446629524230957","0.4446629524230957","1284","1284","1284"
"5805","0.4593094825744629","0.4593094825744629","0.4593094825744629","1285","1285","1285"
"5810","0.4242051601409912","0.4242051601409912","0.4242051601409912","1286","1286","1286"
"5815","0.4421816349029541","0.4421816349029541","0.4421816349029541","1287","1287","1287"
"5820","0.4590348243713379","0.4590348243713379","0.4590348243713379","1288","1288","1288"
"5825","0.48244781494140626","0.48244781494140626","0.48244781494140626","1289","1289","1289"
"5830","0.49259157180786134","0.49259157180786134","0.49259157180786134","1290","1290","1290"
"5835","0.4407333850860596","0.4407333850860596","0.4407333850860596","1291","1291","1291"
"5840","0.45063486099243166","0.45063486099243166","0.45063486099243166","1292","1292","1292"
"5845","0.49265346527099607","0.49265346527099607","0.49265346527099607","1293","1293","1293"
"5850","0.48591976165771483","0.48591976165771483","0.48591976165771483","1295","1295","1295"
"5855","0.5066381931304932","0.5066381931304932","0.5066381931304932","1296","1296","1296"
"5860","0.47998723983764646","0.47998723983764646","0.47998723983764646","1297","1297","1297"
"5865","0.45189728736877444","0.45189728736877444","0.45189728736877444","1298","1298","1298"
"5870","0.4481393814086914","0.4481393814086914","0.4481393814086914","1299","1299","1299"
"5875","0.4337601184844971","0.4337601184844971","0.4337601184844971","1300","1300","1300"
